session_id,surface_type,t,ax_g,ay_g,az_g,vert_accel_ms2,delta_ms2,pothole_label,event_type
highway,smooth_asphalt,1750000013650,0.00357,-0.03447,-0.99684,0.2325,0.1182,0,normal
highway,smooth_asphalt,1750000013700,-0.04482,0.02917,-1.0298,0.4566,0.2241,0,normal
highway,smooth_asphalt,1750000013750,-0.01491,-0.04266,-1.03085,0.3664,-0.0902,0,normal
highway,smooth_asphalt,1750000013800,-0.01911,0.01429,-0.85194,-1.1076,-1.474,0,normal
highway,smooth_asphalt,1750000013850,-0.00329,-0.00847,-0.98397,0.1474,1.255,0,normal
highway,smooth_asphalt,1750000013900,-0.00182,-0.0622,-1.01645,0.3781,0.2307,0,normal
highway,smooth_asphalt,1750000013950,0.00296,0.00564,-1.17905,1.5739,1.1958,0,normal
highway,smooth_asphalt,1750000014000,-0.01838,-0.02354,-1.19734,1.4057,-0.1681,0,normal
highway,smooth_asphalt,1750000014050,0.04025,-0.01603,-0.97654,-0.609,-2.0147,0,normal
highway,smooth_asphalt,1750000014100,0.00988,0.00855,-1.0841,0.3555,0.9645,0,normal
highway,smooth_asphalt,1750000014150,-0.01342,0.00229,-1.05222,0.0346,-0.3209,0,normal
highway,smooth_asphalt,1750000014200,0.01576,0.00531,-0.96507,-0.656,-0.6905,0,normal
highway,smooth_asphalt,1750000014250,-0.02828,-0.06161,-1.10119,0.5506,1.2066,0,normal
highway,smooth_asphalt,1750000014300,-0.00147,-0.01835,-1.0343,-0.0898,-0.6405,0,normal
highway,smooth_asphalt,1750000014350,0.01455,0.00528,-0.96714,-0.601,-0.5111,0,normal
highway,smooth_asphalt,1750000014400,-0.0374,0.0335,-0.9527,-0.5914,0.0095,0,normal
highway,smooth_asphalt,1750000014450,-0.05233,-0.01822,-0.81937,-1.5137,-0.9223,0,normal
highway,smooth_asphalt,1750000014500,0.06381,0.01789,-1.05395,0.6243,2.138,0,normal
highway,smooth_asphalt,1750000014550,0.03771,-0.00835,-1.03211,0.3305,-0.2937,0,normal
highway,smooth_asphalt,1750000014600,-0.01075,-0.04452,-0.88916,-0.8561,-1.1866,0,normal
highway,smooth_asphalt,1750000014650,-0.02711,0.02594,-1.10922,1.0392,1.8953,0,normal
highway,smooth_asphalt,1750000014700,-0.01489,-0.01308,-1.12724,0.974,-0.0652,0,normal
highway,smooth_asphalt,1750000014750,0.00655,0.06844,-0.9388,-0.6952,-1.6692,0,normal
highway,smooth_asphalt,1750000014800,0.01569,0.02356,-0.8431,-1.3097,-0.6145,0,normal
highway,smooth_asphalt,1750000014850,0.06433,0.00787,-1.05992,0.6589,1.9686,0,normal
highway,smooth_asphalt,1750000014900,0.04299,-0.03845,-1.06968,0.6024,-0.0565,0,normal
highway,smooth_asphalt,1750000014950,-0.03933,-0.0134,-0.91121,-0.7682,-1.3706,0,normal
highway,smooth_asphalt,1750000015000,-0.05609,0.01602,-0.9746,-0.1116,0.6567,0,normal
highway,smooth_asphalt,1750000015050,-0.04274,-0.00812,-0.92929,-0.4432,-0.3317,0,normal
highway,smooth_asphalt,1750000015100,-0.02203,0.01841,-1.06274,0.6912,1.1345,0,normal
highway,smooth_asphalt,1750000015150,-0.00042,0.08774,-0.99355,0.021,-0.6702,0,normal
highway,smooth_asphalt,1750000015200,-0.03187,0.00707,-1.1359,1.1245,1.1034,0,normal
highway,smooth_asphalt,1750000015250,-0.0376,0.02831,-1.15609,1.0622,-0.0622,0,normal
highway,smooth_asphalt,1750000015300,-0.00906,0.00655,-1.06012,0.0898,-0.9724,0,normal
highway,smooth_asphalt,1750000015350,0.0222,0.01147,-1.11214,0.479,0.3892,0,normal
highway,smooth_asphalt,1750000015400,-0.00476,-0.00721,-0.84561,-1.7078,-2.1869,0,normal
highway,smooth_asphalt,1750000015450,0.04949,-0.01867,-0.85298,-1.3066,0.4012,0,normal
highway,smooth_asphalt,1750000015500,0.04391,0.02413,-0.88515,-0.7877,0.5189,0,normal
highway,smooth_asphalt,1750000015550,-0.02677,0.00147,-1.02236,0.441,1.2287,0,normal
highway,smooth_asphalt,1750000015600,0.03785,0.01677,-1.01702,0.3156,-0.1254,0,normal
highway,smooth_asphalt,1750000015650,-0.01352,0.04231,-0.84673,-1.0833,-1.3989,0,normal
highway,smooth_asphalt,1750000015700,-0.01291,0.05322,-0.95755,0.0072,1.0905,0,normal
highway,smooth_asphalt,1750000015750,-0.04386,-0.00383,-1.06953,0.8777,0.8705,0,normal
highway,smooth_asphalt,1750000015800,0.02053,-0.03571,-1.00123,0.1638,-0.7139,0,normal
highway,smooth_asphalt,1750000015850,0.02654,-0.04923,-1.142,1.2412,1.0774,0,normal
highway,smooth_asphalt,1750000015900,-0.02212,0.00622,-0.88848,-0.9987,-2.2398,0,normal
highway,smooth_asphalt,1750000015950,-0.00763,-0.03477,-1.0755,0.671,1.6697,0,normal
highway,smooth_asphalt,1750000016000,0.00229,0.02886,-0.96795,-0.3095,-0.9805,0,normal
highway,smooth_asphalt,1750000016050,0.02894,-0.01584,-1.06109,0.4852,0.7947,0,normal
highway,smooth_asphalt,1750000016100,-0.01371,0.02576,-0.9795,-0.253,-0.7383,0,normal
highway,smooth_asphalt,1750000016150,-0.02269,0.00108,-1.03135,0.2049,0.4579,0,normal
highway,smooth_asphalt,1750000016200,0.04911,-0.06068,-1.11616,0.8367,0.6318,0,normal
highway,smooth_asphalt,1750000016250,0.01059,-0.02398,-1.19723,1.3008,0.4641,0,normal
highway,smooth_asphalt,1750000016300,-0.00047,0.03716,-0.8984,-1.3073,-2.6081,0,normal
highway,smooth_asphalt,1750000016350,-0.03849,-0.02013,-0.92985,-0.7958,0.5114,0,normal
highway,smooth_asphalt,1750000016400,-0.01146,0.01237,-1.02004,0.0695,0.8653,0,normal
highway,smooth_asphalt,1750000016450,0.0108,0.00519,-0.86285,-1.1782,-1.2477,0,normal
highway,smooth_asphalt,1750000016500,0.02428,-0.00656,-1.08572,0.8075,1.9858,0,normal
highway,smooth_asphalt,1750000016550,-0.00261,0.05925,-1.0429,0.314,-0.4935,0,normal
highway,smooth_asphalt,1750000016600,0.05745,-0.02772,-1.01764,0.0542,-0.2598,0,normal
highway,smooth_asphalt,1750000016650,-0.04946,0.00441,-0.91838,-0.7399,-0.7941,0,normal
highway,smooth_asphalt,1750000016700,-0.02197,-0.02215,-1.02056,0.2113,0.9512,0,normal
highway,smooth_asphalt,1750000016750,0.00708,-0.0412,-0.98997,-0.069,-0.2803,0,normal
highway,smooth_asphalt,1750000016800,0.00962,0.00283,-1.07764,0.6298,0.6988,0,normal
highway,smooth_asphalt,1750000016850,-0.01045,-0.03669,-1.01787,0.0385,-0.5913,0,normal
highway,smooth_asphalt,1750000016900,-0.02172,0.01317,-0.93627,-0.6129,-0.6513,0,normal
highway,smooth_asphalt,1750000016950,0.02134,0.00835,-1.05177,0.4161,1.029,0,normal
highway,smooth_asphalt,1750000017000,0.05374,0.00478,-1.02891,0.1582,-0.2579,0,normal
highway,smooth_asphalt,1750000017050,-0.03168,0.01545,-0.97823,-0.2752,-0.4334,0,normal
highway,smooth_asphalt,1750000017100,-0.01205,-0.02051,-0.9014,-0.822,-0.5468,0,normal
highway,smooth_asphalt,1750000017150,-0.07261,0.05221,-0.93594,-0.3748,0.4472,0,normal
highway,smooth_asphalt,1750000017200,0.0315,-0.02518,-1.11956,1.129,1.5038,0,normal
highway,smooth_asphalt,1750000017250,-0.01927,-0.03475,-1.01285,0.0703,-1.0587,0,normal
highway,smooth_asphalt,1750000017300,0.00043,0.00073,-0.97906,-0.2117,-0.282,0,normal
highway,smooth_asphalt,1750000017350,0.00256,0.00695,-0.94585,-0.43,-0.2183,0,normal
highway,smooth_asphalt,1750000017400,0.01201,-0.00744,-1.11113,0.9535,1.3834,0,normal
highway,smooth_asphalt,1750000017450,-0.02852,0.01008,-0.90237,-0.8741,-1.8276,0,normal
highway,smooth_asphalt,1750000017500,-0.04276,-0.00493,-1.06215,0.5575,1.4316,0,normal
highway,smooth_asphalt,1750000017550,-0.02486,-0.02709,-1.0778,0.5683,0.0108,0,normal
highway,smooth_asphalt,1750000017600,0.03874,0.01641,-0.83958,-1.4196,-1.9879,0,normal
highway,smooth_asphalt,1750000017650,-0.0018,-0.03694,-0.98281,-0.0072,1.4125,0,normal
highway,smooth_asphalt,1750000017700,-0.02275,0.0227,-0.9651,-0.1461,-0.1389,0,normal
highway,smooth_asphalt,1750000017750,-0.00644,-0.01042,-1.05148,0.5607,0.7068,0,normal
highway,smooth_asphalt,1750000017800,0.02335,-0.0005,-1.03169,0.2927,-0.2681,0,normal
highway,smooth_asphalt,1750000017850,-0.0121,0.05298,-1.14374,1.1175,0.8249,0,normal
highway,smooth_asphalt,1750000017900,0.02196,-0.00824,-0.86553,-1.2925,-2.4101,0,normal
highway,smooth_asphalt,1750000017950,0.01382,-0.01963,-1.13736,1.0999,2.3924,0,normal
highway,smooth_asphalt,1750000018000,0.06959,-0.03982,-1.06495,0.3222,-0.7777,0,normal
highway,smooth_asphalt,1750000018050,0.06611,0.00998,-1.02607,-0.0466,-0.3689,0,normal
highway,smooth_asphalt,1750000018100,-0.01828,-0.00085,-0.84139,-1.5004,-1.4538,0,normal
highway,smooth_asphalt,1750000018150,-0.03247,0.00517,-0.94369,-0.3958,1.1046,0,normal
highway,smooth_asphalt,1750000018200,0.01686,-0.00997,-1.10378,0.9432,1.339,0,normal
highway,smooth_asphalt,1750000018250,0.02618,-0.0426,-0.86571,-1.109,-2.0522,0,normal
highway,smooth_asphalt,1750000018300,0.07477,-0.04009,-0.93257,-0.3501,0.7589,0,normal
highway,smooth_asphalt,1750000018350,-0.03121,-0.03633,-0.97858,0.0645,0.4145,0,normal
highway,smooth_asphalt,1750000018400,0.00695,0.00028,-0.92982,-0.3321,-0.3966,0,normal
highway,smooth_asphalt,1750000018450,-0.00602,0.03966,-1.11689,1.2015,1.5336,0,normal
highway,smooth_asphalt,1750000018500,-0.03092,0.02507,-1.05627,0.4883,-0.7131,0,normal
highway,smooth_asphalt,1750000018550,-0.00733,0.0143,-0.99,-0.1289,-0.6173,0,normal
highway,smooth_asphalt,1750000018600,-0.01284,-0.01236,-0.84623,-1.2315,-1.1026,0,normal
highway,smooth_asphalt,1750000018650,-0.00659,0.01607,-0.98948,0.1393,1.3708,0,normal
highway,smooth_asphalt,1750000018700,-0.00549,-0.00695,-0.97184,-0.0274,-0.1668,0,normal
highway,smooth_asphalt,1750000018750,0.00384,0.03152,-1.13285,1.2433,1.2707,0,normal
highway,smooth_asphalt,1750000018800,0.02336,0.07085,-1.14439,1.0939,-0.1494,0,normal
highway,smooth_asphalt,1750000018850,-0.00937,0.03666,-1.11516,0.6405,-0.4534,0,normal
highway,smooth_asphalt,1750000018900,-0.00712,-0.02865,-0.99855,-0.41,-1.0504,0,normal
highway,smooth_asphalt,1750000018950,0.02021,0.0716,-0.94844,-0.7054,-0.2954,0,normal
highway,smooth_asphalt,1750000019000,0.04259,-0.02662,-0.85772,-1.288,-0.5826,0,normal
highway,smooth_asphalt,1750000019050,0.02615,-0.02303,-1.08411,0.7476,2.0357,0,normal
highway,smooth_asphalt,1750000019100,0.03574,0.03935,-1.05064,0.3422,-0.4055,0,normal
highway,smooth_asphalt,1750000019150,-0.01993,-0.01207,-0.93341,-0.6562,-0.9984,0,normal
highway,smooth_asphalt,1750000019200,-0.04099,0.05576,-0.83884,-1.2563,-0.6001,0,normal
highway,smooth_asphalt,1750000019250,0.01518,0.04344,-1.09146,0.9767,2.233,0,normal
highway,smooth_asphalt,1750000019300,-0.02734,-0.0204,-1.03878,0.3599,-0.6168,0,normal
highway,smooth_asphalt,1750000019350,0.04826,0.00184,-1.02444,0.1806,-0.1793,0,normal
highway,smooth_asphalt,1750000019400,-0.01355,-0.00159,-1.03081,0.1915,0.0109,0,normal
highway,smooth_asphalt,1750000019450,0.00183,-0.04346,-1.06387,0.4144,0.2229,0,normal
highway,smooth_asphalt,1750000019500,0.01842,-0.03462,-1.02473,0.0267,-0.3877,0,normal
highway,smooth_asphalt,1750000019550,0.03124,-0.02447,-1.01216,-0.0759,-0.1026,0,normal
highway,smooth_asphalt,1750000019600,3e-05,-0.00999,-1.02586,0.043,0.1189,0,normal
highway,smooth_asphalt,1750000019650,0.01099,-0.01892,-1.17585,1.213,1.17,0,normal
highway,smooth_asphalt,1750000019700,0.03935,-0.00824,-0.884,-1.3173,-2.5303,0,normal
highway,smooth_asphalt,1750000019750,-0.00959,-0.01557,-1.02769,0.0696,1.3868,0,normal
highway,smooth_asphalt,1750000019800,0.02822,-0.06494,-0.99303,-0.2038,-0.2734,0,normal
highway,smooth_asphalt,1750000019850,0.01794,0.04744,-1.0641,0.3813,0.5851,0,normal
highway,smooth_asphalt,1750000019900,-0.09204,0.00562,-1.04356,0.1521,-0.2292,0,normal
highway,smooth_asphalt,1750000019950,-0.00529,-0.00621,-0.96037,-0.535,-0.6871,0,normal
highway,smooth_asphalt,1750000020000,0.057,-0.02748,-1.00315,-0.0875,0.4476,0,normal
highway,smooth_asphalt,1750000020050,-0.0314,-0.01761,-1.07653,0.5031,0.5905,0,normal
highway,smooth_asphalt,1750000020100,-0.01039,0.02996,-1.05884,0.2619,-0.2411,0,normal
highway,smooth_asphalt,1750000020150,-0.00512,0.04209,-1.01557,-0.1273,-0.3892,0,normal
highway,smooth_asphalt,1750000020200,0.01467,-0.00539,-1.12694,0.7703,0.8976,0,normal
highway,smooth_asphalt,1750000020250,-0.02556,-0.00621,-1.01614,-0.2522,-1.0226,0,normal
highway,smooth_asphalt,1750000020300,-0.03175,-0.01787,-0.92612,-0.9064,-0.6542,0,normal
highway,smooth_asphalt,1750000020350,-0.0242,-0.02502,-1.02928,0.085,0.9914,0,normal
highway,smooth_asphalt,1750000020400,-0.04463,0.01052,-1.00328,-0.1338,-0.2188,0,normal
highway,smooth_asphalt,1750000020450,0.02172,-0.02169,-0.87608,-1.1113,-0.9775,0,normal
highway,smooth_asphalt,1750000020500,-0.01177,-0.03372,-1.01838,0.2324,1.3437,0,normal
highway,smooth_asphalt,1750000020550,0.04999,0.01923,-1.12289,1.003,0.7706,0,normal
highway,smooth_asphalt,1750000020600,-0.01357,-0.08024,-1.02281,0.0299,-0.9731,0,normal
highway,smooth_asphalt,1750000020650,-0.04019,-0.01279,-0.94024,-0.632,-0.6619,0,normal
highway,smooth_asphalt,1750000020700,0.02232,-0.00636,-0.68786,-2.49,-1.858,0,normal
highway,smooth_asphalt,1750000020750,-0.02723,0.02246,-0.87412,-0.5297,1.9603,0,normal
highway,smooth_asphalt,1750000020800,0.00577,0.01616,-0.94942,0.1669,0.6965,0,normal
highway,smooth_asphalt,1750000020850,0.02043,-0.00704,-0.92353,-0.0685,-0.2354,0,normal
highway,smooth_asphalt,1750000020900,0.05108,0.04187,-1.04002,0.8654,0.9339,0,normal
highway,smooth_asphalt,1750000020950,0.06126,-0.00466,-0.99642,0.3535,-0.5119,0,normal
highway,smooth_asphalt,1750000021000,0.01959,-0.02547,-0.95155,-0.0754,-0.4288,0,normal
highway,smooth_asphalt,1750000021050,0.08314,-0.00182,-0.97974,0.1772,0.2525,0,normal
highway,smooth_asphalt,1750000021100,-0.00223,0.04907,-0.92555,-0.3008,-0.478,0,normal
highway,smooth_asphalt,1750000021150,0.00077,0.02809,-1.12406,1.3178,1.6187,0,normal
highway,smooth_asphalt,1750000021200,-0.03693,-0.02261,-0.91578,-0.5839,-1.9017,0,normal
highway,smooth_asphalt,1750000021250,-0.03668,-0.03536,-1.16768,1.5153,2.0992,0,normal
highway,smooth_asphalt,1750000021300,-0.02499,-0.03087,-0.99152,-0.1682,-1.6835,0,normal
highway,smooth_asphalt,1750000021350,0.01882,0.02269,-0.9251,-0.6587,-0.4905,0,normal
highway,smooth_asphalt,1750000021400,-0.00287,0.04651,-0.9412,-0.3972,0.2615,0,normal
highway,smooth_asphalt,1750000021450,-0.01373,-0.03835,-0.90728,-0.5853,-0.1881,0,normal
highway,smooth_asphalt,1750000021500,0.03237,0.04858,-1.01981,0.4185,1.0038,0,normal
highway,smooth_asphalt,1750000021550,0.00065,0.02285,-1.09383,0.9133,0.4948,0,normal
highway,smooth_asphalt,1750000021600,-0.0323,-0.05168,-0.92971,-0.5564,-1.4697,0,normal
highway,smooth_asphalt,1750000021650,-0.01646,0.05653,-0.98739,0.0114,0.5679,0,normal
highway,smooth_asphalt,1750000021700,0.01193,-0.00776,-1.00054,0.1067,0.0953,0,normal
highway,smooth_asphalt,1750000021750,0.02103,-0.01554,-1.24035,1.9685,1.8618,0,normal
highway,smooth_asphalt,1750000021800,0.00861,0.02639,-0.93667,-0.807,-2.7755,0,normal
highway,smooth_asphalt,1750000021850,-0.02716,0.00952,-0.89087,-1.0054,-0.1984,0,normal
highway,smooth_asphalt,1750000021900,0.05294,0.00538,-1.06269,0.5469,1.5523,0,normal
highway,smooth_asphalt,1750000021950,0.02005,-0.00164,-1.11036,0.8094,0.2625,0,normal
highway,smooth_asphalt,1750000022000,0.01908,-0.00117,-1.23144,1.5978,0.7884,0,normal
highway,smooth_asphalt,1750000022050,-0.00603,-0.00542,-1.13679,0.5337,-1.064,0,normal
highway,smooth_asphalt,1750000022100,-0.01486,-0.01741,-1.02625,-0.4399,-0.9736,0,normal
highway,smooth_asphalt,1750000022150,0.00723,0.05938,-0.89886,-1.3463,-0.9064,0,normal
highway,smooth_asphalt,1750000022200,-0.03108,-0.0325,-1.04213,0.0434,1.3897,0,normal
highway,smooth_asphalt,1750000022250,-0.00697,-0.01001,-0.90451,-1.0453,-1.0886,0,normal
highway,smooth_asphalt,1750000022300,0.07665,-0.02301,-0.74559,-2.0741,-1.0288,0,normal
highway,smooth_asphalt,1750000022350,-0.00277,-0.01748,-0.98586,0.2184,2.2925,0,normal
highway,smooth_asphalt,1750000022400,0.01024,-0.00486,-0.98038,0.132,-0.0864,0,normal
highway,smooth_asphalt,1750000022450,-0.01875,-0.03003,-1.12446,1.2375,1.1055,0,normal
highway,smooth_asphalt,1750000022500,0.00667,-0.0155,-1.09488,0.7574,-0.4801,0,normal
highway,smooth_asphalt,1750000022550,-0.04885,0.00869,-1.09912,0.64,-0.1174,0,normal
highway,smooth_asphalt,1750000022600,0.05066,-0.00123,-1.10261,0.5403,-0.0997,0,normal
highway,smooth_asphalt,1750000022650,-0.04215,-0.05152,-0.96657,-0.6299,-1.1702,0,normal
highway,smooth_asphalt,1750000022700,0.00574,0.04647,-1.10924,0.6085,1.2384,0,normal
highway,smooth_asphalt,1750000022750,-0.07905,-0.01487,-1.10335,0.4524,-0.1561,0,normal
highway,smooth_asphalt,1750000022800,0.01834,-0.05051,-1.09148,0.2624,-0.1899,0,normal
highway,smooth_asphalt,1750000022850,0.03405,-0.01478,-0.89587,-1.3272,-1.5896,0,normal
highway,smooth_asphalt,1750000022900,-0.00906,-0.00887,-0.95406,-0.6052,0.722,0,normal
highway,smooth_asphalt,1750000022950,-0.01041,-0.0097,-0.90683,-0.8545,-0.2494,0,normal
highway,smooth_asphalt,1750000023000,0.03326,0.01975,-1.10814,0.8956,1.7501,0,normal
highway,smooth_asphalt,1750000023050,0.06397,-0.02709,-1.01761,0.0154,-0.8802,0,normal
highway,smooth_asphalt,1750000023100,-0.03814,-0.02174,-0.99033,-0.2096,-0.225,0,normal
highway,smooth_asphalt,1750000023150,0.01123,-0.01096,-0.86807,-1.1263,-0.9167,0,normal
highway,smooth_asphalt,1750000023200,-0.05185,-0.02787,-0.95686,-0.1998,0.9265,0,normal
highway,smooth_asphalt,1750000023250,0.03025,0.00446,-1.06676,0.6975,0.8973,0,normal
highway,smooth_asphalt,1750000023300,-0.03035,0.02134,-1.1179,0.9605,0.263,0,normal
highway,smooth_asphalt,1750000023350,-0.02908,0.01293,-1.00622,-0.1064,-1.0669,0,normal
highway,smooth_asphalt,1750000023400,0.03084,-0.02192,-1.05489,0.2959,0.4023,0,normal
highway,smooth_asphalt,1750000023450,-0.01906,-0.02076,-0.99759,-0.2116,-0.5074,0,normal
highway,smooth_asphalt,1750000023500,0.05051,0.0272,-1.02369,0.0364,0.248,0,normal
highway,smooth_asphalt,1750000023550,-0.01317,0.023,-0.92941,-0.7122,-0.7486,0,normal
highway,smooth_asphalt,1750000023600,0.01581,-0.03006,-1.10774,0.8308,1.543,0,normal
highway,smooth_asphalt,1750000023650,-0.01214,0.0386,-1.0869,0.5015,-0.3294,0,normal
highway,smooth_asphalt,1750000023700,0.00039,0.01799,-1.13201,0.7548,0.2533,0,normal
highway,smooth_asphalt,1750000023750,-0.02862,0.01409,-0.92564,-1.0148,-1.7695,0,normal
highway,smooth_asphalt,1750000023800,-0.01174,-0.03319,-1.03247,0.0254,1.0402,0,normal
highway,smooth_asphalt,1750000023850,0.03215,-0.11932,-0.7999,-1.7816,-1.807,0,normal
highway,smooth_asphalt,1750000023900,-0.00849,-0.01692,-1.09219,0.8486,2.6302,0,normal
highway,smooth_asphalt,1750000023950,0.03327,0.00912,-0.99605,-0.0768,-0.9254,0,normal
highway,smooth_asphalt,1750000024000,-0.00941,-0.111,-0.98401,-0.1284,-0.0516,0,normal
highway,smooth_asphalt,1750000024050,-0.01243,-0.05023,-0.98329,-0.1243,0.0041,0,normal
highway,smooth_asphalt,1750000024100,0.01279,0.01638,-1.04494,0.3693,0.4936,0,normal
highway,smooth_asphalt,1750000024150,0.00791,0.03648,-0.91795,-0.6991,-1.0684,0,normal
highway,smooth_asphalt,1750000024200,-0.02827,0.04375,-1.20801,1.7221,2.4212,0,normal
highway,smooth_asphalt,1750000024250,-0.02208,-0.00584,-0.91061,-0.9547,-2.6768,0,normal
highway,smooth_asphalt,1750000024300,-0.0001,0.00987,-1.02281,0.1155,1.0703,0,normal
highway,smooth_asphalt,1750000024350,0.02726,-0.02701,-0.99645,-0.1126,-0.2282,0,normal
highway,smooth_asphalt,1750000024400,0.06065,-0.00601,-1.03785,0.2396,0.3522,0,normal
highway,smooth_asphalt,1750000024450,0.01675,-0.01501,-0.99754,-0.1285,-0.3681,0,normal
highway,smooth_asphalt,1750000024500,0.01681,0.04433,-0.81328,-1.548,-1.4195,0,normal
highway,smooth_asphalt,1750000024550,0.05785,0.08599,-0.82416,-1.132,0.416,0,normal
highway,smooth_asphalt,1750000024600,-0.0307,0.02263,-1.10853,1.303,2.435,0,normal
highway,smooth_asphalt,1750000024650,0.02182,-0.01155,-0.97146,-0.0315,-1.3345,0,normal
highway,smooth_asphalt,1750000024700,0.05338,0.01602,-1.16834,1.5283,1.5598,0,normal
highway,smooth_asphalt,1750000024750,0.00798,0.03287,-0.9565,-0.4444,-1.9727,0,normal
highway,smooth_asphalt,1750000024800,-0.02805,-0.00789,-0.9098,-0.7288,-0.2843,0,normal
highway,smooth_asphalt,1750000024850,0.03583,-0.02289,-1.18968,1.6197,2.3485,0,normal
highway,smooth_asphalt,1750000024900,0.00738,0.00424,-1.09358,0.5397,-1.08,0,normal
highway,smooth_asphalt,1750000024950,-0.03128,0.02038,-0.86894,-1.3311,-1.8708,0,normal
highway,smooth_asphalt,1750000025000,0.02137,-0.02299,-0.81369,-1.4975,-0.1664,0,normal
highway,smooth_asphalt,1750000025050,0.04094,0.0606,-0.98292,0.1401,1.6375,0,normal
highway,smooth_asphalt,1750000025100,0.01661,0.01975,-1.04937,0.6261,0.4861,0,normal
highway,smooth_asphalt,1750000025150,-0.05789,0.00316,-0.97579,-0.0787,-0.7048,0,normal
highway,smooth_asphalt,1750000025200,0.03846,0.00496,-1.19518,1.6615,1.7402,0,normal
highway,smooth_asphalt,1750000025250,-0.03137,-0.03646,-0.99829,-0.2178,-1.8793,0,normal
highway,smooth_asphalt,1750000025300,0.02341,-0.04612,-1.13567,0.9081,1.1259,0,normal
highway,smooth_asphalt,1750000025350,0.02202,-0.00924,-0.97896,-0.5051,-1.4132,0,normal
highway,smooth_asphalt,1750000025400,-0.01716,-0.03644,-0.85337,-1.3881,-0.883,0,normal
highway,smooth_asphalt,1750000025450,-0.0019,0.02883,-0.85805,-1.0778,0.3103,0,normal
highway,smooth_asphalt,1750000025500,-0.0119,-0.00377,-1.20942,1.8969,2.9747,0,normal
highway,smooth_asphalt,1750000025550,0.01109,-0.02212,-1.07551,0.4678,-1.4291,0,normal
highway,smooth_asphalt,1750000025600,0.04456,0.00261,-0.80295,-1.7627,-2.2305,0,normal
highway,smooth_asphalt,1750000025650,-0.00497,0.00302,-0.95014,-0.2586,1.5041,0,normal
